episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
3984,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.91
3985,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.91
3986,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.91
3987,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.91
3988,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.91
3989,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.88
3990,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.02,2.89
3991,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.89
3992,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,2.89
3993,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.89
3994,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,2.92
3995,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.92
3996,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,2.95
3997,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.95
3998,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,2.95
3999,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.95
4000,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,2.98
4001,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.98
4002,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.01
4003,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.01
4004,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.04
4005,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.04
4006,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.07
4007,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.07
4008,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.1
4009,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.1
4010,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.13
4011,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.13
4012,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.16
4013,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.16
4014,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.16
4015,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.19
4016,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.19
4017,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.19
4018,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.19
4019,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.22
4020,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.22
4021,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.22
4022,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.25
4023,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,3.28
4024,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.28
4025,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.28
4026,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.25
4027,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.28
4028,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.25
4029,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.28
4030,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.25
4031,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.28
4032,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.28
4033,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.28
4034,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.28
4035,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4036,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.28
4037,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4038,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4039,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4040,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4041,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4042,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4043,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4044,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.34
4045,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4046,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4047,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.34
4048,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4049,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.34
4050,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.34
4051,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4052,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4053,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4054,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4055,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.34
4056,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4057,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4058,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4059,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4060,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4061,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4062,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4063,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4064,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4065,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4066,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4067,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.34
4068,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4069,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4070,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4071,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4072,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4073,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.02,3.31
4074,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4075,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,3.31
4076,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.3
4077,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.3
4078,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.27
4079,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.3
4080,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.27
4081,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.27
4082,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.27
4083,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.27
4084,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.24
4085,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.27
4086,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.27
4087,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.27
4088,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.24
4089,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,3.27
4090,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.23
4091,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.23
4092,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.23
4093,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.23
4094,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.23
4095,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.23
4096,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.2
4097,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.2
4098,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.2
4099,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.2
4100,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.17
4101,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.2
4102,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.17
4103,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.17
4104,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.17
4105,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.17
4106,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4107,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.17
4108,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4109,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4110,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.14
4111,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4112,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.11
4113,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.14
4114,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4115,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.11
4116,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.14
4117,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4118,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4119,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.14
4120,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4121,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.14
4122,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.14
4123,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.11
4124,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.08
4125,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.11
4126,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.11
4127,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.08
4128,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.11
4129,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.08
4130,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.08
4131,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.08
4132,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.08
4133,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.05
4134,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.08
4135,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.05
4136,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.05
4137,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.05
4138,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.05
4139,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.05
4140,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.05
4141,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.02
4142,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.02
4143,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.99
4144,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.99
4145,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,3.02
4146,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.99
4147,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.99
4148,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.96
4149,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.96
4150,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.96
4151,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.93
4152,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.93
4153,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.93
4154,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.9
4155,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.9
4156,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.9
4157,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.9
4158,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.87
4159,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.87
4160,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.87
4161,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.84
4162,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.84
4163,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.84
4164,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.81
4165,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.81
4166,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.81
4167,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.78
4168,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.78
4169,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.78
4170,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.75
4171,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.75
4172,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.75
4173,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4174,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4175,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4176,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.69
4177,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4178,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4179,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4180,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4181,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.75
4182,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4183,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4184,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.75
4185,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4186,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.69
4187,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4188,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4189,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4190,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4191,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4192,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4193,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4194,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.69
4195,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4196,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4197,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4198,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4199,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4200,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4201,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4202,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4203,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4204,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4205,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4206,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4207,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4208,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4209,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4210,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4211,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4212,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4213,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4214,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4215,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4216,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4217,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4218,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4219,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4220,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4221,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.75
4222,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4223,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4224,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4225,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4226,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4227,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4228,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4229,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4230,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4231,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,2.72
4232,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4233,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.72
4234,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.01,2.73
4235,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.73
4236,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.76
4237,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.73
4238,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.76
4239,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.73
4240,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.76
4241,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.76
4242,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.79
4243,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.79
4244,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.82
4245,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.79
4246,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.82
4247,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.82
4248,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.85
4249,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.85
4250,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.88
4251,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.88
4252,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.91
4253,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.91
4254,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.01,2.94
4255,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.94
