episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
4185,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.5
4186,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4767
4187,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4767
4188,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4367
4189,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.46
4190,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4191,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4367
4192,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.46
4193,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4367
4194,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4367
4195,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4196,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3833
4197,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4367
4198,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4367
4199,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4367
4200,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4201,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3667
4202,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.35
4203,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.38
4204,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4205,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.35
4206,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.35
4207,0.5,4,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.0,7.3667
4208,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3667
4209,0.5,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.39
4210,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3667
4211,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.0,7.4067
4212,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4213,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4067
4214,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4215,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4216,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4067
4217,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4218,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4067
4219,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4220,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4221,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4067
4222,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4223,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4067
4224,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4067
4225,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4067
4226,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.0,7.4233
4227,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3933
4228,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.37
4229,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4230,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4233
4231,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4232,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4233,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3933
4234,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3933
4235,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4233
4236,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4467
4237,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4167
4238,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3933
4239,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3933
4240,0.5,4,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.0,7.41
4241,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4242,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4933
4243,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4633
4244,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4245,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4246,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4247,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4248,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.44
4249,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4250,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4167
4251,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4252,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4253,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.44
4254,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4255,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4256,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4257,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4258,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.44
4259,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.44
4260,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.44
4261,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4167
4262,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4263,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4264,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3467
4265,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4266,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4267,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4268,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4269,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3467
4270,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4271,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4272,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4273,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4274,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3467
4275,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4276,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4277,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4278,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4279,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3467
4280,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4281,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4282,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4283,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4284,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3467
4285,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4286,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4287,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4
4288,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4289,0.5,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.37
4290,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4291,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4292,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4293,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4294,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4295,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4296,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4297,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4298,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4299,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.37
4300,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4301,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4302,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4303,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4233
4304,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4
4305,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4533
4306,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.4233
4307,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3533
4308,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3833
4309,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3833
4310,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3833
4311,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4312,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3367
4313,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3133
4314,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4315,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3667
4316,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4317,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3367
4318,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3133
4319,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4320,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3667
4321,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4322,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3667
4323,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3667
4324,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3967
4325,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.42
4326,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.35
4327,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.38
4328,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4329,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.38
4330,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4331,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3733
4332,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.35
4333,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4334,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.38
4335,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4336,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.35
4337,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.38
4338,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.4033
4339,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.4033
4340,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3867
4341,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3567
4342,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3333
4343,0.5,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3867
4344,0.5,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3867
4345,0.5,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.0,7.3867
4346,0.5,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,7.3567
4347,0.5,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.0,7.3333
