episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
3949,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.1,10.95
3950,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.1,10.9667
3951,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.1,10.9833
3952,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.1,10.9833
3953,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.09,10.9733
3954,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.09,10.9733
3955,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.08,10.9233
3956,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.09,10.9333
3957,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.08,10.9067
3958,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
3959,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
3960,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
3961,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.8867
3962,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8767
3963,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8767
3964,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3965,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3966,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.8567
3967,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.84
3968,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.03,10.84
3969,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.8233
3970,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.04,10.85
3971,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3972,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3973,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3974,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3975,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3976,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.84
3977,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.04,10.85
3978,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3979,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3980,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3981,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3982,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3983,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3984,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3985,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3986,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.85
3987,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3988,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3989,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3990,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3991,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3992,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3993,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3994,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.8667
3995,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.8667
3996,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.05,10.8933
3997,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
3998,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
3999,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4000,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4001,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4002,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4003,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4004,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.8933
4005,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.9033
4006,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4007,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.92
4008,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.9033
4009,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4010,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4011,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4012,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4013,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4014,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4015,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4016,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4017,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9033
4018,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.07,10.9133
4019,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4020,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4021,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4022,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4023,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4024,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4025,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4026,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4027,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4028,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.8967
4029,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.8967
4030,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4031,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4032,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4033,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4034,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4035,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4036,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4037,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4038,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4039,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4040,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4041,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4042,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4043,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.8967
4044,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9133
4045,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.8967
4046,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.08,10.9067
4047,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4048,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4049,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4050,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4051,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4052,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4053,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4054,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9067
4055,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.9467
4056,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9367
4057,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4058,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4059,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4060,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4061,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4062,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4063,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4064,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4065,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4066,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.9533
4067,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.07,10.97
4068,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.96
4069,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.9767
4070,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4071,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4072,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4073,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4074,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4075,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4076,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4077,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4078,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.05,10.9667
4079,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4080,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.95
4081,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4082,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4083,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4084,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4085,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4086,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4087,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4088,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4089,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4090,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4091,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4092,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4093,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4094,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.95
4095,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.05,10.9667
4096,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4097,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4098,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4099,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4100,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4101,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4102,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4103,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4104,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.9567
4105,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9467
4106,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9467
4107,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9467
4108,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4109,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4110,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4111,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4112,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4113,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4114,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4115,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9633
4116,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.9467
4117,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.9467
4118,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.02,10.9367
4119,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.02,10.9367
4120,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.02,10.9367
