episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
4245,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.91,11.91
4246,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.91,11.91
4247,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.91,11.91
4248,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.91,11.91
4249,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.9,11.9
4250,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4251,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4252,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4253,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4254,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4255,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.9
4256,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.89,11.89
4257,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.89,11.89
4258,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.89,11.89
4259,0.2,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.89,11.8733
4260,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.89,11.8567
4261,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.88,11.8467
4262,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.88,11.8467
4263,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.87,11.82
4264,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.86,11.7933
4265,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.85,11.7833
4266,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.84,11.7733
4267,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.84,11.7733
4268,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.83,11.7467
4269,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.82,11.72
4270,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.81,11.71
4271,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.8,11.7
4272,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.8,11.7
4273,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.79,11.69
4274,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.78,11.68
4275,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.78,11.68
4276,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.77,11.67
4277,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.77,11.67
4278,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.76,11.66
4279,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.77,11.67
4280,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.76,11.66
4281,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.76,11.66
4282,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.75,11.65
4283,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.75,11.65
4284,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.74,11.6233
4285,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.74,11.6233
4286,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.74,11.6233
4287,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.73,11.6133
4288,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.73,11.6133
4289,0.2,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.72,11.5867
4290,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.71,11.5767
4291,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.7,11.55
4292,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.69,11.5233
4293,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.68,11.5133
4294,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.67,11.5033
4295,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.5033
4296,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.66,11.4767
4297,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.65,11.4667
4298,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.64,11.4567
4299,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4300,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4301,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4302,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4303,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4304,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4305,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4306,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4307,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4308,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.64,11.4567
4309,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.65,11.4667
4310,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4311,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4312,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4313,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4314,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4315,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.4767
4316,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.66,11.4767
4317,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4318,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4319,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4320,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4321,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4322,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4323,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4324,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4325,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4326,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4327,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4328,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4329,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4330,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4331,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4332,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4333,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4334,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4335,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4336,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4337,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4338,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4339,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4340,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.4867
4341,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.66,11.4767
4342,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.65,11.4667
4343,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.65,11.4667
4344,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.65,11.4667
4345,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.64,11.4567
4346,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.63,11.4467
4347,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4348,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4349,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4350,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4351,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.63,11.4467
4352,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4353,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4354,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4355,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.63,11.4467
4356,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4357,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4358,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.64,11.4567
4359,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.65,11.4833
4360,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.66,11.51
4361,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.52
4362,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.67,11.52
4363,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.68,11.5467
4364,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.69,11.5733
4365,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.7,11.5833
4366,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.71,11.5933
4367,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.71,11.5933
4368,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.72,11.62
4369,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.73,11.6467
4370,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.74,11.6567
4371,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.75,11.6667
4372,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.75,11.6667
4373,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.76,11.6767
4374,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.77,11.6867
4375,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.77,11.6867
4376,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.78,11.6967
4377,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.78,11.6967
4378,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.79,11.7067
4379,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.79,11.7067
4380,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.8,11.7167
4381,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.8,11.7167
4382,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.81,11.7267
4383,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.81,11.7267
4384,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.82,11.7533
4385,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.83,11.7633
4386,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.83,11.7633
4387,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.84,11.7733
4388,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.84,11.7733
4389,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.85,11.8
4390,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.86,11.81
4391,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.87,11.8367
4392,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.88,11.8633
4393,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.89,11.8733
4394,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.8833
4395,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.8833
4396,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.91,11.91
4397,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.92,11.92
4398,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.93,11.93
4399,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.93,11.93
4400,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.93,11.93
4401,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.93,11.93
4402,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.93,11.93
4403,0.2,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.92,11.9033
4404,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.91,11.8933
4405,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.9,11.8833
4406,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.8833
4407,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.89,11.8733
4408,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.9,11.8833
4409,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.89,11.8733
4410,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.89,11.8733
4411,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.88,11.8633
4412,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.88,11.8633
4413,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.87,11.8533
4414,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.87,11.8533
4415,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.86,11.8433
4416,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.87,11.8533
4417,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.86,11.8433
4418,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.85,11.8333
4419,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.84,11.8233
4420,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.84,11.8233
4421,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.83,11.8133
