episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
4129,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.71
4130,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.71
4131,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.7
4132,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.71
4133,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.71
4134,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.71
4135,0.5,1,2,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,0.99,1.67
4136,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.65
4137,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4138,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4139,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4140,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4141,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4142,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4143,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.65
4144,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.64
4145,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.68
4146,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.7
4147,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.7
4148,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.75
4149,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.77
4150,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.77
4151,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.77
4152,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.77
4153,0.5,1,2,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,0.99,1.73
4154,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.71
4155,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.75
4156,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.77
4157,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.81
4158,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4159,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4160,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4161,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.82
4162,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.82
4163,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.82
4164,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,1.81
4165,0.5,0,1,2,1,0.0,1.0,2.0,1.0,0.6667,1.0,1.3333,1.0,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.83
4166,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4167,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4168,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4169,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4170,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4171,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4172,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4173,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4174,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4175,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4176,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4177,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4178,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.83
4179,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.87
4180,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4181,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4182,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4183,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4184,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4185,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4186,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4187,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.89
4188,0.5,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.85
4189,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,1.0,1.83
4190,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4191,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4192,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4193,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4194,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4195,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4196,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4197,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4198,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4199,0.5,1,0,2,0,1.0,0.0,2.0,0.0,0.8333,0.5,1.1667,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.84
4200,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4201,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4202,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4203,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4204,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4205,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4206,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4207,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4208,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4209,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4210,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4211,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4212,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4213,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4214,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.83
4215,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4216,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4217,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4218,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4219,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.83
4220,0.5,1,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,1.0,1.78
4221,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,1.0,1.77
4222,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.77
4223,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.77
4224,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.77
4225,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.77
4226,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.78
4227,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.76
4228,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.76
4229,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.76
4230,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.76
4231,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,1.0,1.77
4232,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.78
4233,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.78
4234,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.78
4235,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.82
4236,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.84
4237,0.5,1,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.8
4238,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,1.0,1.78
4239,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.79
4240,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4241,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4242,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4243,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4244,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4245,0.5,1,0,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.75
4246,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,1.0,1.73
4247,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.74
4248,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4249,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4250,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4251,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4252,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4253,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.77
4254,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4255,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4256,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4257,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4258,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4259,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4260,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.79
4261,0.5,2,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,0,-2.0,0,0.99,1.76
4262,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.74
4263,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.74
4264,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.75
4265,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4266,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4267,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4268,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4269,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4270,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4271,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4272,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4273,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4274,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4275,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4276,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.73
4277,0.5,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.69
4278,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.67
4279,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.68
4280,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.68
4281,0.5,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.64
4282,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,2,1.0,1,0.99,1.63
4283,0.5,0,0,0,1,0.0,0.0,0.0,1.0,0.1667,0.1667,0.1667,0.5,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.62
4284,0.5,1,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,0.99,1.58
4285,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.56
4286,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.57
4287,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.57
4288,0.5,1,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.57
4289,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.57
4290,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.57
4291,0.5,1,0,1,1,1.0,0.0,1.0,1.0,0.8333,0.5,0.8333,0.8333,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.58
